id,category,text,buckwalter,phonemes,ipa,gold_ipa,exact_match,normalized_match,status,error
4079,verbal_sentence_imperfect,الْقَمَرُ يَسْمَعُ الشَّارِعَ,Aloqamaru yasomaEu Al$~aAriEa,a l q A m a r u0 + y a s m a E u0 + $$ aa r i0 E a,ˈalqɑmaru jasmaʕuʃˈʃaːriʕa,,,,PASS,
4080,verbal_sentence_imperfect,الْقَمَرُ يَسْمَعُ الْمَسْجِدَ,Aloqamaru yasomaEu Alomasojida,a l q A m a r u0 + y a s m a E u0 + l m a s j i0 d a,ˈalqɑmaru jasmaʕulˈmasʤida,,,,PASS,
4081,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الْكِتَابَ,Aloqamaru yadoxulu AlokitaAba,a l q A m a r u0 + y a d x U0 l u0 + l k i0 t aa b a,ˈalqɑmaru jadxululkiˈtaːba,,,,PASS,
4082,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الْبَيْتَ,Aloqamaru yadoxulu Alobayota,a l q A m a r u0 + y a d x U0 l u0 + l b a y t a,ˈalqɑmaru jadxululˈbajta,,,,PASS,
4083,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الْقَلَمَ,Aloqamaru yadoxulu Aloqalama,a l q A m a r u0 + y a d x U0 l u0 + l q A l a m a,ˈalqɑmaru jadxuˈlulqɑlama,,,,PASS,
4084,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الْبَابَ,Aloqamaru yadoxulu AlobaAba,a l q A m a r u0 + y a d x U0 l u0 + l b aa b a,ˈalqɑmaru jadxululˈbaːba,,,,PASS,
4085,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الْفَصْلَ,Aloqamaru yadoxulu AlofaSola,a l q A m a r u0 + y a d x U0 l u0 + l f A S l a,ˈalqɑmaru jadxululˈfɑsˤla,,,,PASS,
4086,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الطَّرِيقَ,Aloqamaru yadoxulu AlT~ariyqa,a l q A m a r u0 + y a d x U0 l u0 + TT A r ii0 q A,ˈalqɑmaru jadxulutˤːɑˈriːqɑ,,,,PASS,
4087,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ النُّورَ,Aloqamaru yadoxulu Aln~uwra,a l q A m a r u0 + y a d x U0 l u0 + nn uu0 r a,ˈalqɑmaru jadxulunˈnuːra,,,,PASS,
4088,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الصَّوْتَ,Aloqamaru yadoxulu AlS~awota,a l q A m a r u0 + y a d x U0 l u0 + SS A w t a,ˈalqɑmaru jadxulusˤˈsˤɑwta,,,,PASS,
4089,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الْقَلْبَ,Aloqamaru yadoxulu Aloqaloba,a l q A m a r u0 + y a d x U0 l u0 + l q A l b a,ˈalqɑmaru jadxululˈqɑlba,,,,PASS,
4090,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الْمَكْتَبَ,Aloqamaru yadoxulu Alomakotaba,a l q A m a r u0 + y a d x U0 l u0 + l m a k t a b a,ˈalqɑmaru jadxululˈmaktaba,,,,PASS,
4091,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الشَّارِعَ,Aloqamaru yadoxulu Al$~aAriEa,a l q A m a r u0 + y a d x U0 l u0 + $$ aa r i0 E a,ˈalqɑmaru jadxuluʃˈʃaːriʕa,,,,PASS,
4092,verbal_sentence_imperfect,الْقَمَرُ يَدْخُلُ الْمَسْجِدَ,Aloqamaru yadoxulu Alomasojida,a l q A m a r u0 + y a d x U0 l u0 + l m a s j i0 d a,ˈalqɑmaru jadxululˈmasʤida,,,,PASS,
4093,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الْكِتَابَ,Aloqamaru yaxoruju AlokitaAba,a l q A m a r u0 + y a x r u0 j u0 + l k i0 t aa b a,ˈalqɑmaru jaxruʤulkiˈtaːba,,,,PASS,
4094,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الْبَيْتَ,Aloqamaru yaxoruju Alobayota,a l q A m a r u0 + y a x r u0 j u0 + l b a y t a,ˈalqɑmaru jaxruʤulˈbajta,,,,PASS,
4095,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الْقَلَمَ,Aloqamaru yaxoruju Aloqalama,a l q A m a r u0 + y a x r u0 j u0 + l q A l a m a,ˈalqɑmaru jaxruˈʤulqɑlama,,,,PASS,
4096,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الْبَابَ,Aloqamaru yaxoruju AlobaAba,a l q A m a r u0 + y a x r u0 j u0 + l b aa b a,ˈalqɑmaru jaxruʤulˈbaːba,,,,PASS,
4097,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الْفَصْلَ,Aloqamaru yaxoruju AlofaSola,a l q A m a r u0 + y a x r u0 j u0 + l f A S l a,ˈalqɑmaru jaxruʤulˈfɑsˤla,,,,PASS,
4098,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الطَّرِيقَ,Aloqamaru yaxoruju AlT~ariyqa,a l q A m a r u0 + y a x r u0 j u0 + TT A r ii0 q A,ˈalqɑmaru jaxruʤutˤːɑˈriːqɑ,,,,PASS,
4099,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ النُّورَ,Aloqamaru yaxoruju Aln~uwra,a l q A m a r u0 + y a x r u0 j u0 + nn uu0 r a,ˈalqɑmaru jaxruʤunˈnuːra,,,,PASS,
4100,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الصَّوْتَ,Aloqamaru yaxoruju AlS~awota,a l q A m a r u0 + y a x r u0 j u0 + SS A w t a,ˈalqɑmaru jaxruʤusˤˈsˤɑwta,,,,PASS,
4101,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الْقَلْبَ,Aloqamaru yaxoruju Aloqaloba,a l q A m a r u0 + y a x r u0 j u0 + l q A l b a,ˈalqɑmaru jaxruʤulˈqɑlba,,,,PASS,
4102,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الْمَكْتَبَ,Aloqamaru yaxoruju Alomakotaba,a l q A m a r u0 + y a x r u0 j u0 + l m a k t a b a,ˈalqɑmaru jaxruʤulˈmaktaba,,,,PASS,
4103,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الشَّارِعَ,Aloqamaru yaxoruju Al$~aAriEa,a l q A m a r u0 + y a x r u0 j u0 + $$ aa r i0 E a,ˈalqɑmaru jaxruʤuʃˈʃaːriʕa,,,,PASS,
4104,verbal_sentence_imperfect,الْقَمَرُ يَخْرُجُ الْمَسْجِدَ,Aloqamaru yaxoruju Alomasojida,a l q A m a r u0 + y a x r u0 j u0 + l m a s j i0 d a,ˈalqɑmaru jaxruʤulˈmasʤida,,,,PASS,
4105,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الْكِتَابَ,Aloqamaru yafotaHu AlokitaAba,a l q A m a r u0 + y a f t a H u0 + l k i0 t aa b a,ˈalqɑmaru jaftaħulkiˈtaːba,,,,PASS,
4106,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الْبَيْتَ,Aloqamaru yafotaHu Alobayota,a l q A m a r u0 + y a f t a H u0 + l b a y t a,ˈalqɑmaru jaftaħulˈbajta,,,,PASS,
4107,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الْقَلَمَ,Aloqamaru yafotaHu Aloqalama,a l q A m a r u0 + y a f t a H u0 + l q A l a m a,ˈalqɑmaru jaftaˈħulqɑlama,,,,PASS,
4108,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الْبَابَ,Aloqamaru yafotaHu AlobaAba,a l q A m a r u0 + y a f t a H u0 + l b aa b a,ˈalqɑmaru jaftaħulˈbaːba,,,,PASS,
4109,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الْفَصْلَ,Aloqamaru yafotaHu AlofaSola,a l q A m a r u0 + y a f t a H u0 + l f A S l a,ˈalqɑmaru jaftaħulˈfɑsˤla,,,,PASS,
4110,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الطَّرِيقَ,Aloqamaru yafotaHu AlT~ariyqa,a l q A m a r u0 + y a f t a H u0 + TT A r ii0 q A,ˈalqɑmaru jaftaħutˤːɑˈriːqɑ,,,,PASS,
4111,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ النُّورَ,Aloqamaru yafotaHu Aln~uwra,a l q A m a r u0 + y a f t a H u0 + nn uu0 r a,ˈalqɑmaru jaftaħunˈnuːra,,,,PASS,
4112,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الصَّوْتَ,Aloqamaru yafotaHu AlS~awota,a l q A m a r u0 + y a f t a H u0 + SS A w t a,ˈalqɑmaru jaftaħusˤˈsˤɑwta,,,,PASS,
4113,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الْقَلْبَ,Aloqamaru yafotaHu Aloqaloba,a l q A m a r u0 + y a f t a H u0 + l q A l b a,ˈalqɑmaru jaftaħulˈqɑlba,,,,PASS,
4114,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الْمَكْتَبَ,Aloqamaru yafotaHu Alomakotaba,a l q A m a r u0 + y a f t a H u0 + l m a k t a b a,ˈalqɑmaru jaftaħulˈmaktaba,,,,PASS,
4115,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الشَّارِعَ,Aloqamaru yafotaHu Al$~aAriEa,a l q A m a r u0 + y a f t a H u0 + $$ aa r i0 E a,ˈalqɑmaru jaftaħuʃˈʃaːriʕa,,,,PASS,
4116,verbal_sentence_imperfect,الْقَمَرُ يَفْتَحُ الْمَسْجِدَ,Aloqamaru yafotaHu Alomasojida,a l q A m a r u0 + y a f t a H u0 + l m a s j i0 d a,ˈalqɑmaru jaftaħulˈmasʤida,,,,PASS,
4117,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الْكِتَابَ,Aloqamaru yagosilu AlokitaAba,a l q A m a r u0 + y a g s i0 l u0 + l k i0 t aa b a,ˈalqɑmaru jaɣsilulkiˈtaːba,,,,PASS,
4118,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الْبَيْتَ,Aloqamaru yagosilu Alobayota,a l q A m a r u0 + y a g s i0 l u0 + l b a y t a,ˈalqɑmaru jaɣsilulˈbajta,,,,PASS,
4119,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الْقَلَمَ,Aloqamaru yagosilu Aloqalama,a l q A m a r u0 + y a g s i0 l u0 + l q A l a m a,ˈalqɑmaru jaɣsiˈlulqɑlama,,,,PASS,
4120,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الْبَابَ,Aloqamaru yagosilu AlobaAba,a l q A m a r u0 + y a g s i0 l u0 + l b aa b a,ˈalqɑmaru jaɣsilulˈbaːba,,,,PASS,
4121,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الْفَصْلَ,Aloqamaru yagosilu AlofaSola,a l q A m a r u0 + y a g s i0 l u0 + l f A S l a,ˈalqɑmaru jaɣsilulˈfɑsˤla,,,,PASS,
4122,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الطَّرِيقَ,Aloqamaru yagosilu AlT~ariyqa,a l q A m a r u0 + y a g s i0 l u0 + TT A r ii0 q A,ˈalqɑmaru jaɣsilutˤːɑˈriːqɑ,,,,PASS,
4123,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ النُّورَ,Aloqamaru yagosilu Aln~uwra,a l q A m a r u0 + y a g s i0 l u0 + nn uu0 r a,ˈalqɑmaru jaɣsilunˈnuːra,,,,PASS,
4124,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الصَّوْتَ,Aloqamaru yagosilu AlS~awota,a l q A m a r u0 + y a g s i0 l u0 + SS A w t a,ˈalqɑmaru jaɣsilusˤˈsˤɑwta,,,,PASS,
4125,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الْقَلْبَ,Aloqamaru yagosilu Aloqaloba,a l q A m a r u0 + y a g s i0 l u0 + l q A l b a,ˈalqɑmaru jaɣsilulˈqɑlba,,,,PASS,
4126,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الْمَكْتَبَ,Aloqamaru yagosilu Alomakotaba,a l q A m a r u0 + y a g s i0 l u0 + l m a k t a b a,ˈalqɑmaru jaɣsilulˈmaktaba,,,,PASS,
4127,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الشَّارِعَ,Aloqamaru yagosilu Al$~aAriEa,a l q A m a r u0 + y a g s i0 l u0 + $$ aa r i0 E a,ˈalqɑmaru jaɣsiluʃˈʃaːriʕa,,,,PASS,
4128,verbal_sentence_imperfect,الْقَمَرُ يَغْسِلُ الْمَسْجِدَ,Aloqamaru yagosilu Alomasojida,a l q A m a r u0 + y a g s i0 l u0 + l m a s j i0 d a,ˈalqɑmaru jaɣsilulˈmasʤida,,,,PASS,
4129,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الْكِتَابَ,Aloqamaru yuEal~imu AlokitaAba,a l q A m a r u0 + y u0 E a ll i0 m u0 + l k i0 t aa b a,ˈalqɑmaru juʕalːimulkiˈtaːba,,,,PASS,
4130,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الْبَيْتَ,Aloqamaru yuEal~imu Alobayota,a l q A m a r u0 + y u0 E a ll i0 m u0 + l b a y t a,ˈalqɑmaru juʕalːimulˈbajta,,,,PASS,
4131,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الْقَلَمَ,Aloqamaru yuEal~imu Aloqalama,a l q A m a r u0 + y u0 E a ll i0 m u0 + l q A l a m a,ˈalqɑmaru juʕalːiˈmulqɑlama,,,,PASS,
4132,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الْبَابَ,Aloqamaru yuEal~imu AlobaAba,a l q A m a r u0 + y u0 E a ll i0 m u0 + l b aa b a,ˈalqɑmaru juʕalːimulˈbaːba,,,,PASS,
4133,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الْفَصْلَ,Aloqamaru yuEal~imu AlofaSola,a l q A m a r u0 + y u0 E a ll i0 m u0 + l f A S l a,ˈalqɑmaru juʕalːimulˈfɑsˤla,,,,PASS,
4134,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الطَّرِيقَ,Aloqamaru yuEal~imu AlT~ariyqa,a l q A m a r u0 + y u0 E a ll i0 m u0 + TT A r ii0 q A,ˈalqɑmaru juʕalːimutˤːɑˈriːqɑ,,,,PASS,
4135,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ النُّورَ,Aloqamaru yuEal~imu Aln~uwra,a l q A m a r u0 + y u0 E a ll i0 m u0 + nn uu0 r a,ˈalqɑmaru juʕalːimunˈnuːra,,,,PASS,
4136,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الصَّوْتَ,Aloqamaru yuEal~imu AlS~awota,a l q A m a r u0 + y u0 E a ll i0 m u0 + SS A w t a,ˈalqɑmaru juʕalːimusˤˈsˤɑwta,,,,PASS,
4137,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الْقَلْبَ,Aloqamaru yuEal~imu Aloqaloba,a l q A m a r u0 + y u0 E a ll i0 m u0 + l q A l b a,ˈalqɑmaru juʕalːimulˈqɑlba,,,,PASS,
4138,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الْمَكْتَبَ,Aloqamaru yuEal~imu Alomakotaba,a l q A m a r u0 + y u0 E a ll i0 m u0 + l m a k t a b a,ˈalqɑmaru juʕalːimulˈmaktaba,,,,PASS,
4139,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الشَّارِعَ,Aloqamaru yuEal~imu Al$~aAriEa,a l q A m a r u0 + y u0 E a ll i0 m u0 + $$ aa r i0 E a,ˈalqɑmaru juʕalːimuʃˈʃaːriʕa,,,,PASS,
4140,verbal_sentence_imperfect,الْقَمَرُ يُعَلِّمُ الْمَسْجِدَ,Aloqamaru yuEal~imu Alomasojida,a l q A m a r u0 + y u0 E a ll i0 m u0 + l m a s j i0 d a,ˈalqɑmaru juʕalːimulˈmasʤida,,,,PASS,
4141,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الْكِتَابَ,Aloqamaru yudar~isu AlokitaAba,a l q A m a r u0 + y u0 d a rr i0 s u0 + l k i0 t aa b a,ˈalqɑmaru judarːisulkiˈtaːba,,,,PASS,
4142,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الْبَيْتَ,Aloqamaru yudar~isu Alobayota,a l q A m a r u0 + y u0 d a rr i0 s u0 + l b a y t a,ˈalqɑmaru judarːisulˈbajta,,,,PASS,
4143,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الْقَلَمَ,Aloqamaru yudar~isu Aloqalama,a l q A m a r u0 + y u0 d a rr i0 s u0 + l q A l a m a,ˈalqɑmaru judarːiˈsulqɑlama,,,,PASS,
4144,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الْبَابَ,Aloqamaru yudar~isu AlobaAba,a l q A m a r u0 + y u0 d a rr i0 s u0 + l b aa b a,ˈalqɑmaru judarːisulˈbaːba,,,,PASS,
4145,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الْفَصْلَ,Aloqamaru yudar~isu AlofaSola,a l q A m a r u0 + y u0 d a rr i0 s u0 + l f A S l a,ˈalqɑmaru judarːisulˈfɑsˤla,,,,PASS,
4146,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الطَّرِيقَ,Aloqamaru yudar~isu AlT~ariyqa,a l q A m a r u0 + y u0 d a rr i0 s u0 + TT A r ii0 q A,ˈalqɑmaru judarːisutˤːɑˈriːqɑ,,,,PASS,
4147,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ النُّورَ,Aloqamaru yudar~isu Aln~uwra,a l q A m a r u0 + y u0 d a rr i0 s u0 + nn uu0 r a,ˈalqɑmaru judarːisunˈnuːra,,,,PASS,
4148,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الصَّوْتَ,Aloqamaru yudar~isu AlS~awota,a l q A m a r u0 + y u0 d a rr i0 s u0 + SS A w t a,ˈalqɑmaru judarːisusˤˈsˤɑwta,,,,PASS,
4149,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الْقَلْبَ,Aloqamaru yudar~isu Aloqaloba,a l q A m a r u0 + y u0 d a rr i0 s u0 + l q A l b a,ˈalqɑmaru judarːisulˈqɑlba,,,,PASS,
4150,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الْمَكْتَبَ,Aloqamaru yudar~isu Alomakotaba,a l q A m a r u0 + y u0 d a rr i0 s u0 + l m a k t a b a,ˈalqɑmaru judarːisulˈmaktaba,,,,PASS,
4151,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الشَّارِعَ,Aloqamaru yudar~isu Al$~aAriEa,a l q A m a r u0 + y u0 d a rr i0 s u0 + $$ aa r i0 E a,ˈalqɑmaru judarːisuʃˈʃaːriʕa,,,,PASS,
4152,verbal_sentence_imperfect,الْقَمَرُ يُدَرِّسُ الْمَسْجِدَ,Aloqamaru yudar~isu Alomasojida,a l q A m a r u0 + y u0 d a rr i0 s u0 + l m a s j i0 d a,ˈalqɑmaru judarːisulˈmasʤida,,,,PASS,
4153,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الْكِتَابَ,Aloqamaru yasotaxodimu AlokitaAba,a l q A m a r u0 + y a s t a x d i0 m u0 + l k i0 t aa b a,ˈalqɑmaru jastaxdimulkiˈtaːba,,,,PASS,
4154,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الْبَيْتَ,Aloqamaru yasotaxodimu Alobayota,a l q A m a r u0 + y a s t a x d i0 m u0 + l b a y t a,ˈalqɑmaru jastaxdimulˈbajta,,,,PASS,
4155,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الْقَلَمَ,Aloqamaru yasotaxodimu Aloqalama,a l q A m a r u0 + y a s t a x d i0 m u0 + l q A l a m a,ˈalqɑmaru jastaxdiˈmulqɑlama,,,,PASS,
4156,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الْبَابَ,Aloqamaru yasotaxodimu AlobaAba,a l q A m a r u0 + y a s t a x d i0 m u0 + l b aa b a,ˈalqɑmaru jastaxdimulˈbaːba,,,,PASS,
4157,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الْفَصْلَ,Aloqamaru yasotaxodimu AlofaSola,a l q A m a r u0 + y a s t a x d i0 m u0 + l f A S l a,ˈalqɑmaru jastaxdimulˈfɑsˤla,,,,PASS,
4158,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الطَّرِيقَ,Aloqamaru yasotaxodimu AlT~ariyqa,a l q A m a r u0 + y a s t a x d i0 m u0 + TT A r ii0 q A,ˈalqɑmaru jastaxdimutˤːɑˈriːqɑ,,,,PASS,
4159,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ النُّورَ,Aloqamaru yasotaxodimu Aln~uwra,a l q A m a r u0 + y a s t a x d i0 m u0 + nn uu0 r a,ˈalqɑmaru jastaxdimunˈnuːra,,,,PASS,
4160,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الصَّوْتَ,Aloqamaru yasotaxodimu AlS~awota,a l q A m a r u0 + y a s t a x d i0 m u0 + SS A w t a,ˈalqɑmaru jastaxdimusˤˈsˤɑwta,,,,PASS,
4161,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الْقَلْبَ,Aloqamaru yasotaxodimu Aloqaloba,a l q A m a r u0 + y a s t a x d i0 m u0 + l q A l b a,ˈalqɑmaru jastaxdimulˈqɑlba,,,,PASS,
4162,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الْمَكْتَبَ,Aloqamaru yasotaxodimu Alomakotaba,a l q A m a r u0 + y a s t a x d i0 m u0 + l m a k t a b a,ˈalqɑmaru jastaxdimulˈmaktaba,,,,PASS,
4163,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الشَّارِعَ,Aloqamaru yasotaxodimu Al$~aAriEa,a l q A m a r u0 + y a s t a x d i0 m u0 + $$ aa r i0 E a,ˈalqɑmaru jastaxdimuʃˈʃaːriʕa,,,,PASS,
4164,verbal_sentence_imperfect,الْقَمَرُ يَسْتَخْدِمُ الْمَسْجِدَ,Aloqamaru yasotaxodimu Alomasojida,a l q A m a r u0 + y a s t a x d i0 m u0 + l m a s j i0 d a,ˈalqɑmaru jastaxdimulˈmasʤida,,,,PASS,
4165,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الْكِتَابَ,Alobayotu yakotubu AlokitaAba,a l b a y t u0 + y a k t u0 b u0 + l k i0 t aa b a,alˈbajtu jaktubulkiˈtaːba,,,,PASS,
4166,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الْبَيْتَ,Alobayotu yakotubu Alobayota,a l b a y t u0 + y a k t u0 b u0 + l b a y t a,alˈbajtu jaktubulˈbajta,,,,PASS,
4167,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الْقَلَمَ,Alobayotu yakotubu Aloqalama,a l b a y t u0 + y a k t u0 b u0 + l q A l a m a,alˈbajtu jaktuˈbulqɑlama,,,,PASS,
4168,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الْبَابَ,Alobayotu yakotubu AlobaAba,a l b a y t u0 + y a k t u0 b u0 + l b aa b a,alˈbajtu jaktubulˈbaːba,,,,PASS,
4169,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الْفَصْلَ,Alobayotu yakotubu AlofaSola,a l b a y t u0 + y a k t u0 b u0 + l f A S l a,alˈbajtu jaktubulˈfɑsˤla,,,,PASS,
4170,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الطَّرِيقَ,Alobayotu yakotubu AlT~ariyqa,a l b a y t u0 + y a k t u0 b u0 + TT A r ii0 q A,alˈbajtu jaktubutˤːɑˈriːqɑ,,,,PASS,
4171,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ النُّورَ,Alobayotu yakotubu Aln~uwra,a l b a y t u0 + y a k t u0 b u0 + nn uu0 r a,alˈbajtu jaktubunˈnuːra,,,,PASS,
4172,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الصَّوْتَ,Alobayotu yakotubu AlS~awota,a l b a y t u0 + y a k t u0 b u0 + SS A w t a,alˈbajtu jaktubusˤˈsˤɑwta,,,,PASS,
4173,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الْقَلْبَ,Alobayotu yakotubu Aloqaloba,a l b a y t u0 + y a k t u0 b u0 + l q A l b a,alˈbajtu jaktubulˈqɑlba,,,,PASS,
4174,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الْمَكْتَبَ,Alobayotu yakotubu Alomakotaba,a l b a y t u0 + y a k t u0 b u0 + l m a k t a b a,alˈbajtu jaktubulˈmaktaba,,,,PASS,
4175,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الشَّارِعَ,Alobayotu yakotubu Al$~aAriEa,a l b a y t u0 + y a k t u0 b u0 + $$ aa r i0 E a,alˈbajtu jaktubuʃˈʃaːriʕa,,,,PASS,
4176,verbal_sentence_imperfect,الْبَيْتُ يَكْتُبُ الْمَسْجِدَ,Alobayotu yakotubu Alomasojida,a l b a y t u0 + y a k t u0 b u0 + l m a s j i0 d a,alˈbajtu jaktubulˈmasʤida,,,,PASS,
4177,verbal_sentence_imperfect,الْبَيْتُ يَقْرَأُ الْكِتَابَ,Alobayotu yaqora>u AlokitaAba,a l b a y t u0 + y A q r a < u0 + l k i0 t aa b a,alˈbajtu jɑqraʔulkiˈtaːba,,,,PASS,
4178,verbal_sentence_imperfect,الْبَيْتُ يَقْرَأُ الْبَيْتَ,Alobayotu yaqora>u Alobayota,a l b a y t u0 + y A q r a < u0 + l b a y t a,alˈbajtu jɑqraʔulˈbajta,,,,PASS,
4179,verbal_sentence_imperfect,الْبَيْتُ يَقْرَأُ الْقَلَمَ,Alobayotu yaqora>u Aloqalama,a l b a y t u0 + y A q r a < u0 + l q A l a m a,alˈbajtu jɑqraˈʔulqɑlama,,,,PASS,
4180,verbal_sentence_imperfect,الْبَيْتُ يَقْرَأُ الْبَابَ,Alobayotu yaqora>u AlobaAba,a l b a y t u0 + y A q r a < u0 + l b aa b a,alˈbajtu jɑqraʔulˈbaːba,,,,PASS,
4181,verbal_sentence_imperfect,الْبَيْتُ يَقْرَأُ الْفَصْلَ,Alobayotu yaqora>u AlofaSola,a l b a y t u0 + y A q r a < u0 + l f A S l a,alˈbajtu jɑqraʔulˈfɑsˤla,,,,PASS,
4182,verbal_sentence_imperfect,الْبَيْتُ يَقْرَأُ الطَّرِيقَ,Alobayotu yaqora>u AlT~ariyqa,a l b a y t u0 + y A q r a < u0 + TT A r ii0 q A,alˈbajtu jɑqraʔutˤːɑˈriːqɑ,,,,PASS,
4183,verbal_sentence_imperfect,الْبَيْتُ يَقْرَأُ النُّورَ,Alobayotu yaqora>u Aln~uwra,a l b a y t u0 + y A q r a < u0 + nn uu0 r a,alˈbajtu jɑqraʔunˈnuːra,,,,PASS,
4184,verbal_sentence_imperfect,الْبَيْتُ يَقْرَأُ الصَّوْتَ,Alobayotu yaqora>u AlS~awota,a l b a y t u0 + y A q r a < u0 + SS A w t a,alˈbajtu jɑqraʔusˤˈsˤɑwta,,,,PASS,
